code,name,description,material,size,fragm,cultlayer,image_file,group_key,is_mask,part_extracted,part_norm,name_norm,name_is_uncertain,name_is_missing,material_norm,material_is_missing,split
Нц-33-2751,Тарелка,Тарелки красноглиняной с серо-желтой поливой внутри фр-т,Керамика,D20 см,Фрагмент,Дерн со щепой/ гориз.6,dataset\Нц-33-2751_orig.jpg,Нц-33-2751,False,общий_фрагмент,общий_фрагмент,Тарелка,False,False,Керамика,False,train_inner
Нц-33-2813,Тарелка,Тарелки красноглиняной с коричневой поливой внутри края фр-т,Керамика,D34 см,Фрагмент,Серая супесь/ гориз.5,dataset\Нц-33-2813_orig.jpg,Нц-33-2813,False,общий_фрагмент,общий_фрагмент,Тарелка,False,False,Керамика,False,train_inner
Нц-33-2934,Тарелка,Тарелки красноглиняной с коричнево-зеленой поливой внутри края фр-т,Керамика,D36 см,Фрагмент,Серая супесь/ гориз.5,dataset\Нц-33-2934_orig.jpg,Нц-33-2934,False,общий_фрагмент,общий_фрагмент,Тарелка,False,False,Керамика,False,train_inner
Нц-33-2990,Тарелка,Тарелки фаянсовой с синей росписью стенки фр-т,Фаянс,,Фрагмент,"Дерн со щепой, заполнение ямы/ гориз.6",dataset\Нц-33-2990_orig.jpg,Нц-33-2990,False,стенка,другое,Тарелка,False,False,Фаянс,False,train_inner
Нц-33-2991,Тарелка,Тарелки белоглиняной с пестрой бело-коричневой поливой внутри и снаружи стенки фр-т,Керамика,,Фрагмент,"Дерн со щепой, заполнение ямы/ гориз.6",dataset\Нц-33-2991_orig.jpg,Нц-33-2991,False,стенка,другое,Тарелка,False,False,Керамика,False,train_inner
Нц-33-4316,Тарелка,Тарелки фаянсовой с синей монохромной росписью снаружи и внутри венчика фр-т,Фаянс,,Фрагмент,Серая супесь/ гориз.5,dataset\Нц-33-4316_orig.jpg,Нц-33-4316,False,венчик,венчик,Тарелка,False,False,Фаянс,False,train_inner
Нц-33-4872,Тарелка,Тарелки белоглиняной с синей росписью профиля фр-т,Керамика,D22 см,Фрагмент,Дерн со щепой/ гориз.7,dataset\Нц-33-4872_orig.jpg,Нц-33-4872,False,профиль,профиль,Тарелка,False,False,Керамика,False,train_inner
Нц-33-5144,Тарелка,Тарелки красноглиняной с зеленой поливой внутри и растительным орнаментом по краю профиля фр-т,Керамика,D14 см,Фрагмент,Серая супесь/ гориз.5,dataset\Нц-33-5144_orig.jpg,Нц-33-5144,False,профиль,профиль,Тарелка,False,False,Керамика,False,train_inner
Нц-33-5186,Крышка,Сосуда красноглиняного крышки с ручкой фр-т,Керамика,D25 см,Фрагмент,Дерн со щепой/ гориз.6,dataset\Нц-33-5186_orig.jpg,Нц-33-5186,False,ручка,ручка,Крышка,False,False,Керамика,False,train_inner
Нц-33-5293,Тарелка,Тарелки красноглиняной с желтой росписью по коричневой поливе венчика фр-т,Керамика,D22 см,Фрагмент,Серая супесь/ гориз.5,dataset\Нц-33-5293_orig.jpg,Нц-33-5293,False,венчик,венчик,Тарелка,False,False,Керамика,False,train_inner
Нц-33-5509,Тарелка,Тарелки фаянсовой с зеленой поливой и цветочной росписью снаружи и зеленой внутри донца фр-т,Фаянс,,Фрагмент,Серая супесь/ гориз.5,dataset\Нц-33-5509_orig.jpg,Нц-33-5509,False,донце,донце,Тарелка,False,False,Фаянс,False,train_inner
Нц-33-5519,Тарелка,Тарелки красноглиняной со следами белой поливы снаружи и внутри профиля фр-т,Керамика,D14 см,Фрагмент,Серая супесь/ гориз.5,dataset\Нц-33-5519_orig.jpg,Нц-33-5519,False,профиль,профиль,Тарелка,False,False,Керамика,False,train_inner
Нц-33-5520,Тарелка,Тарелки красноглиняной с белой поливой снаружи и внутри с полихромной росписью профиля фр-т,Керамика,D15 см,Фрагмент,Серая супесь/ гориз.5,dataset\Нц-33-5520_orig.jpg,Нц-33-5520,False,профиль,профиль,Тарелка,False,False,Керамика,False,train_inner
Нц-33-5563,Изразец,Изразца красноглиняного с синей росписью по белой поливе внутри придонной части фр-т,Керамика,,Фрагмент,Слой строительного мусора/ гориз.1,dataset\Нц-33-5563_orig.jpg,Нц-33-5563,False,придонная_часть,придонная_часть,Изразец,False,False,Керамика,False,train_inner
Нц-33-5574,Тарелка,Тарелки белоглиняной с желтой поливой внутри и зеленой поливой снаружи края фр-т,Керамика,D25 см,Фрагмент,Мешаная желтая супесь с гумусом/ гориз.3,dataset\Нц-33-5574_orig.jpg,Нц-33-5574,False,общий_фрагмент,общий_фрагмент,Тарелка,False,False,Керамика,False,train_inner
Нц-33-5599,Тарелка,Тарелки красноглиняной с голубой росписью по белой поливе внутри сектор,Керамика,D30 см,Фрагмент,Слой строительного мусора/ гориз.1,dataset\Нц-33-5599_orig.jpg,Нц-33-5599,False,,общий_фрагмент,Тарелка,False,False,Керамика,False,train_inner
Нц-33-5640,Тарелка,Тарелки фаянсовой края фр-т,Фаянс,D30 см,Фрагмент,Слой строительного мусора/ гориз.1,dataset\Нц-33-5640_orig.jpg,Нц-33-5640,False,общий_фрагмент,общий_фрагмент,Тарелка,False,False,Фаянс,False,train_inner
Нц-33-5736,Изразец,Изразца красноглиняного с черной поливой и рельефным орнаментом фр-т,Керамика,,Фрагмент,Мешаная желтая супесь/ гориз.2,dataset\Нц-33-5736_orig.jpg,Нц-33-5736,False,общий_фрагмент,общий_фрагмент,Изразец,False,False,Керамика,False,train_inner
Нц-33-5758,Тарелка,Тарелки фаянсовой с полихромной росписью внутри края фр-т,Фаянс,D25 см,Фрагмент,Слой строительного мусора/ гориз.1,dataset\Нц-33-5758_orig.jpg,Нц-33-5758,False,общий_фрагмент,общий_фрагмент,Тарелка,False,False,Фаянс,False,train_inner
Нц-33-5772,Тарелка,Тарелки фаянсовой с полихромной росписью внутри придонной части фр-т,Фаянс,D11 см,Фрагмент,Мешаная желтая супесь/ гориз.2,dataset\Нц-33-5772_orig.jpg,Нц-33-5772,False,придонная_часть,придонная_часть,Тарелка,False,False,Фаянс,False,train_inner
Нц-33-5782,Тарелка,Тарелки красноглиняной с желтой росписью по коричневой поливе края фр-т,Керамика,D29 см,Фрагмент,Мешаная желтая супесь/ гориз.2,dataset\Нц-33-5782_orig.jpg,Нц-33-5782,False,общий_фрагмент,общий_фрагмент,Тарелка,False,False,Керамика,False,train_inner
Нц-33-5829,Крышка,Сосуда красноглиняного с коричневой поливой снаружи и внутри крышки фр-т,Керамика,D25 см,Фрагмент,"Серая мешаная супесь с гумусом, дерном и щепой/ гориз.6",dataset\Нц-33-5829_orig.jpg,Нц-33-5829,False,крышка,крышка,Крышка,False,False,Керамика,False,train_inner
Нц-33-5841,Тарелка,Тарелки красноглиняной венчика фр-т,Керамика,D32 см,Фрагмент,Серая супесь переотложенная/ гориз.4,dataset\Нц-33-5841_orig.jpg,Нц-33-5841,False,венчик,венчик,Тарелка,False,False,Керамика,False,train_inner
Нц-33-5842,Тарелка,Тарелки белоглиняной донца фр-т,Керамика,D15 см,Фрагмент,Серая супесь переотложенная/ гориз.4,dataset\Нц-33-5842_orig.jpg,Нц-33-5842,False,донце,донце,Тарелка,False,False,Керамика,False,train_inner
Нц-34-079,Изразец,Изразца стенового с белой поливой фрагмент,Керамика,"13,8х10,3х0,8 см",Фрагмент,Шлак/ гориз. 1,dataset\Нц-34-079_orig.jpg,Нц-34-079,False,общий_фрагмент,общий_фрагмент,Изразец,False,False,Керамика,False,train_inner
Нц-34-081,Изразец,Изразца стенового с белой поливой фрагмент,Керамика,"9,8х8,9х0,8 см",Фрагмент,Перемешанная супесь со строительным мусором/ гориз. 1,dataset\Нц-34-081_orig.jpg,Нц-34-081,False,общий_фрагмент,общий_фрагмент,Изразец,False,False,Керамика,False,train_inner
Нц-34-137,Тарелка,Тарелки красноглиняной с зеленой поливой внутри придонной части фрагмент,Керамика,D11 см,Фрагмент,Перемешанная супесь со строительным мусором/ гориз. 3,dataset\Нц-34-137_orig.jpg,Нц-34-137,False,придонная_часть,придонная_часть,Тарелка,False,False,Керамика,False,train_inner
Нц-35-151,Тарелка,Сосуда (тарелки?) фарфорового донной части фр-т,Фарфор,D9 см,Фрагмент,Строительный мусор/ гориз. 2,dataset\Нц-35-151_orig.jpg,Нц-35-151,False,общий_фрагмент,общий_фрагмент,Тарелка,False,False,Фарфор,False,train_inner
Нц-35-180,Изразец,Изразца красноглиняного румпы фр-т,Керамика,7+ х 1.7+ х 4+ см,Фрагмент,Строительный мусор/ гориз. 2,dataset\Нц-35-180_orig.jpg,Нц-35-180,False,общий_фрагмент,общий_фрагмент,Изразец,False,False,Керамика,False,train_inner
Нц-35-190,Блюдце,Блюдце фарфоровое с клеймом на донце,Фарфор,D14.5 см,Целый,Переотложенная серая гумусированная супесь с фрагментами дерева/ гориз. 4,dataset\Нц-35-190_orig.jpg,Нц-35-190,False,донце,целый_предмет,Блюдце,False,False,Фарфор,False,train_inner
Нц-35-314,Тарелка,Тарелки фаянсовой с белой поливой внутри и снаружи сектора фр-т,Фаянс,D15 см,Фрагмент,Строительный мусор/ гориз. 4,dataset\Нц-35-314_orig.jpg,Нц-35-314,False,общий_фрагмент,общий_фрагмент,Тарелка,False,False,Фаянс,False,train_inner
Нц-36-274,Тарелка,Тарелки фаянсовой венчика фр-т,Фаянс,D26 см,Фрагмент,Древесная щепа/ гориз.3,dataset\Нц-36-274_orig.jpg,Нц-36-274,False,венчик,венчик,Тарелка,False,False,Фаянс,False,train_inner
Нц-36-397,Тарелка,Тарелки красноглиняной с коричневой поливой снаружи и изнутри профиля фр-т,Глина,"D19,D10 см",Фрагмент,Древесная щепа/ гориз.3,dataset\Нц-36-397_orig.jpg,Нц-36-397,False,профиль,профиль,Тарелка,False,False,Глина,False,train_inner
Нц-36-401,Тарелка,Тарелки фаянсовой донца фр-т,Фаянс,D11 см,Фрагмент,Древесная щепа/ гориз.1,dataset\Нц-36-401_orig.jpg,Нц-36-401,False,донце,донце,Тарелка,False,False,Фаянс,False,train_inner
Нц-36-469,Тарелка,Тарелки фаянсовой донца фр-т,Фаянс,D15 см,Фрагмент,Древесная щепа/ гориз.3,dataset\Нц-36-469_orig.jpg,Нц-36-469,False,донце,донце,Тарелка,False,False,Фаянс,False,train_inner
Нц-36-532,Тарелка,Тарелки фаянса коричневого венчика фр-т,Фаянс,,Фрагмент,Древесная щепа/ гориз.3,dataset\Нц-36-532_orig.jpg,Нц-36-532,False,венчик,венчик,Тарелка,False,False,Фаянс,False,train_inner
Нц-36-704,Тарелка,Тарелки белоглиняной венчика фр-т,Глина,D18 см,Фрагмент,Древесная щепа/ гориз.3,dataset\Нц-36-704_orig.jpg,Нц-36-704,False,венчик,венчик,Тарелка,False,False,Глина,False,train_inner
Нц-37-0054,Изразец,Изразца белоглиняного с белой поливой фр-т,Керамика,13.2+ х 12.2+ х 5.5 см,Фрагмент,Строительный мусор/ гориз.1.2,dataset\Нц-37-0054_orig.jpg,Нц-37-0054,False,общий_фрагмент,общий_фрагмент,Изразец,False,False,Керамика,False,train_inner
Нц-37-0125,Изразец,Изразца красноглиняного с серой поливой и сюжетным орнаментом фр-т,Керамика,8.6+ х 10.2+ х 1.5 см,Фрагмент,Строительный мусор/ гориз.1.2,dataset\Нц-37-0125_orig.jpg,Нц-37-0125,False,общий_фрагмент,общий_фрагмент,Изразец,False,False,Керамика,False,train_inner
Нц-37-0195,Изразец,Изразца красноглиняного со следами белой поливы фр-т,Керамика,17+ х 3.5+ х 4.3+ см,Фрагмент,Строительный мусор/ гориз.1.2,dataset\Нц-37-0195_orig.jpg,Нц-37-0195,False,общий_фрагмент,общий_фрагмент,Изразец,False,False,Керамика,False,train_inner
Нц-37-0203,Тарелка,Тарелки красноглиняной с желтовато-коричневой поливой внутри края фр-т,Керамика,D28 см,Фрагмент,Строительный мусор/ гориз.1.2,dataset\Нц-37-0203_orig.jpg,Нц-37-0203,False,общий_фрагмент,общий_фрагмент,Тарелка,False,False,Керамика,False,train_inner
Нц-37-0585,Изразец,Изразца красноглиняного с белой поливой фр-т,Керамика,18.3 х 6.9 х 5.6 см,Фрагмент,Строительный мусор/ гориз.1.1,dataset\Нц-37-0585_orig.jpg,Нц-37-0585,False,общий_фрагмент,общий_фрагмент,Изразец,False,False,Керамика,False,train_inner
Нц-37-0586,Изразец,Изразца красноглиняного с белой поливой фр-т,Керамика,,Фрагмент,Строительный мусор/ гориз.1.1,dataset\Нц-37-0586_orig.jpg,Нц-37-0586,False,общий_фрагмент,общий_фрагмент,Изразец,False,False,Керамика,False,train_inner
Нц-37-0587,Изразец,Изразца красноглиняного с белой поливой фр-т,Керамика,11+ х 6.7+ х 4.8+ см,Фрагмент,Строительный мусор/ гориз.1.1,dataset\Нц-37-0587_orig.jpg,Нц-37-0587,False,общий_фрагмент,общий_фрагмент,Изразец,False,False,Керамика,False,train_inner
Нц-37-0588,Изразец,Изразца красноглиняного с белой поливой фр-т,Керамика,,Фрагмент,Строительный мусор/ гориз.1.1,dataset\Нц-37-0588_orig.jpg,Нц-37-0588,False,общий_фрагмент,общий_фрагмент,Изразец,False,False,Керамика,False,train_inner
Нц-37-0589,Изразец,Изразца красноглиняного с белой поливой фр-т,Керамика,,Фрагмент,Строительный мусор/ гориз.1.1,dataset\Нц-37-0589_orig.jpg,Нц-37-0589,False,общий_фрагмент,общий_фрагмент,Изразец,False,False,Керамика,False,train_inner
Нц-37-0590,Изразец,Изразца красноглиняного с белой поливой фр-т,Керамика,,Фрагмент,Строительный мусор/ гориз.1.1,dataset\Нц-37-0590_orig.jpg,Нц-37-0590,False,общий_фрагмент,общий_фрагмент,Изразец,False,False,Керамика,False,train_inner
Нц-37-0653,Изразец,Изразца красноглиняного с белой поливой фр-т,Керамика,12.5+ 9 х 5.8 см,Фрагмент,Строительный мусор/ гориз.1.1,dataset\Нц-37-0653_orig.jpg,Нц-37-0653,False,общий_фрагмент,общий_фрагмент,Изразец,False,False,Керамика,False,train_inner
Нц-37-0654,Изразец,Изразец красноглиняный с белой поливой фрагментированный,Керамика,27.2 х 11.8 х 6 см,Фрагмент,Строительный мусор/ гориз.1.1,dataset\Нц-37-0654_orig.jpg,Нц-37-0654,False,общий_фрагмент,общий_фрагмент,Изразец,False,False,Керамика,False,train_inner
Нц-37-0656,Изразец,Изразец красноглиняный с белой поливой,Керамика,27.5 х 18 х 5.8 см,Целый,Строительный мусор/ гориз.1.1,dataset\Нц-37-0656_orig.jpg,Нц-37-0656,False,,целый_предмет,Изразец,False,False,Керамика,False,train_inner
Нц-37-1369,Изразец,Изразца красноглиняного горшковидного румпы фр-т,Керамика,,Фрагмент,Серая супесь/ гориз.3.2,dataset\Нц-37-1369_orig.jpg,Нц-37-1369,False,общий_фрагмент,общий_фрагмент,Изразец,False,False,Керамика,False,train_inner
Нц-37-1482,Изразец,Изразца белоглиняного с серой поливой фр-т,Керамика,,Фрагмент,Серая супесь/ гориз.3.2,dataset\Нц-37-1482_orig.jpg,Нц-37-1482,False,общий_фрагмент,общий_фрагмент,Изразец,False,False,Керамика,False,train_inner
Нц-38-09,Изразец,Изразца красноглиняного румпы фр-т,Керамика,D9 см,Фрагмент,Супесь желтая/ гориз.2,dataset\Нц-38-09_orig.jpg,Нц-38-09,False,общий_фрагмент,общий_фрагмент,Изразец,False,False,Керамика,False,train_inner
Нц-40-358,Изразец,Изразца белоглиняного румпы фр-т,Керамика,,Фрагмент,Техноген/ гориз.1,dataset\Нц-40-358_orig.jpg,Нц-40-358,False,общий_фрагмент,общий_фрагмент,Изразец,False,False,Керамика,False,train_inner
Нц-41-0162,Изразец,Изразца красноглиняного румпы фр-т,Керамика,,Фрагмент,Техноген/ гориз.1,dataset\Нц-41-0162_orig.jpg,Нц-41-0162,False,общий_фрагмент,общий_фрагмент,Изразец,False,False,Керамика,False,train_inner
Нц-41-0178,Изразец,Изразца красноглиняного фр-т,Керамика,,Фрагмент,Гориз.1,dataset\Нц-41-0178_orig.jpg,Нц-41-0178,False,общий_фрагмент,общий_фрагмент,Изразец,False,False,Керамика,False,train_inner
Нц-41-0331,Изразец,Изразца сероглиняного с антропоморфным рисунком снаружи стенки фр-т,Керамика,,Фрагмент,Гориз.2,dataset\Нц-41-0331_orig.jpg,Нц-41-0331,False,стенка,другое,Изразец,False,False,Керамика,False,train_inner
Нц-41-0527,Изразец,Изразца красноглиняного с темно-красной поливой и растительным орнаментом фр-т,Керамика,"8,6+ х 10,7 см",Фрагмент,Гориз.5,dataset\Нц-41-0527_orig.jpg,Нц-41-0527,False,общий_фрагмент,общий_фрагмент,Изразец,False,False,Керамика,False,train_inner
Нц-41-0620,Изразец,Изразца красноглиняного с темно-серой поливой и рельефным растительным орнаментом снаружи фр-т,Керамика,,Фрагмент,Гориз.4,dataset\Нц-41-0620_orig.jpg,Нц-41-0620,False,общий_фрагмент,общий_фрагмент,Изразец,False,False,Керамика,False,train_inner
Нц-41-0964,Изразец,Изразца красноглиняного румпы фр-т,Керамика,,Фрагмент,Темно-серая супесь/ гориз.5,dataset\Нц-41-0964_orig.jpg,Нц-41-0964,False,общий_фрагмент,общий_фрагмент,Изразец,False,False,Керамика,False,train_inner
Нц-41-1212,Тарелка,Тарелки красноглиняной с зеленой поливой и желтым геометрическим рисунком внутри венчика фр-т,Керамика,D58 см,Фрагмент,Гориз.3,dataset\Нц-41-1212_orig.jpg,Нц-41-1212,False,венчик,венчик,Тарелка,False,False,Керамика,False,train_inner
Нц-43-06,Тарелка,Тарелки фаянсовой фр-т,Фаянс,,Фрагмент,Строительный мусор,dataset\Нц-43-06_orig.jpg,Нц-43-06,False,общий_фрагмент,общий_фрагмент,Тарелка,False,False,Фаянс,False,train_inner
Нц-44-0086,Изразец,Изразца красноглиняного глазурованного фр-т,Керамика,12+ х 10.5 х 5.3+ см,Фрагмент,Строительный мусор/ гориз.3,dataset\Нц-44-0086_orig.jpg,Нц-44-0086,False,общий_фрагмент,общий_фрагмент,Изразец,False,False,Керамика,False,train_inner
Нц-44-0131,Изразец,Изразца красноглиняного с рельефным орнаментом и зеленой поливой снаружи фр-т,Керамика,5+ х 4.5+ х 0.7 см,Фрагмент,Дерн,dataset\Нц-44-0131_orig.jpg,Нц-44-0131,False,общий_фрагмент,общий_фрагмент,Изразец,False,False,Керамика,False,train_inner
Нц-44-0353,Изразец,Изразца красноглиняного с голубой монохромной росписью по белой поливе фр-ты,Керамика,23.5+ х 13+ х 5.5 см,Фрагмент,Строительный мусор/ гориз.2,dataset\Нц-44-0353_orig.jpg,Нц-44-0353,False,общий_фрагмент,общий_фрагмент,Изразец,False,False,Керамика,False,train_inner
Нц-44-0458,Тарелка,Тарелки фарфоровой с зеленой росписью внутри и коричневой каемкой по венчику профиля фр-т,Фарфор,D14 см,Фрагмент,Щепа/ гориз.4,dataset\Нц-44-0458_orig.jpg,Нц-44-0458,False,венчик,венчик,Тарелка,False,False,Фарфор,False,train_inner
Нц-44-0498,Изразец,Изразца красноглиняного фр-т,Керамика,7.3+ х 5+ х 1.7 см,Фрагмент,Щепа,dataset\Нц-44-0498_orig.jpg,Нц-44-0498,False,общий_фрагмент,общий_фрагмент,Изразец,False,False,Керамика,False,train_inner
Нц-44-0500,Изразец,Изразца красноглиняного с рельефным орнаментом и черной поливой снаружи фр-т,Керамика,6.6+ х 4.5+ х 0.9 см,Фрагмент,Супесь серо-желтая с дерном,dataset\Нц-44-0500_orig.jpg,Нц-44-0500,False,общий_фрагмент,общий_фрагмент,Изразец,False,False,Керамика,False,train_inner
Нц-44-1035,Тарелка,Тарелки фаянсовой края с рельефным орнаментом по краю фр-т,Фаянс,D23 см,Фрагмент,Щепа/ гориз.3,dataset\Нц-44-1035_orig.jpg,Нц-44-1035,False,общий_фрагмент,общий_фрагмент,Тарелка,False,False,Фаянс,False,train_inner
Нц-44-1075,Тарелка,Тарелки фаянсовой венчика фр-т,Фаянс,D32 см,Фрагмент,Щепа/ гориз.3,dataset\Нц-44-1075_orig.jpg,Нц-44-1075,False,венчик,венчик,Тарелка,False,False,Фаянс,False,train_inner
Нц-44-1159,Изразец,Изразца красноглиняного с белой поливой снаружи фр-т,Керамика,12.5+ х 13.4 х 7 см,Фрагмент,Супесь серо-желтая/ гориз.4,dataset\Нц-44-1159_orig.jpg,Нц-44-1159,False,общий_фрагмент,общий_фрагмент,Изразец,False,False,Керамика,False,train_inner
Нц-44-1181,Изразец,Изразца красноглиняного румпы фр-т,Керамика,6.5+ х 3.1+ см,Фрагмент,Супесь серо-желтая/ гориз.4,dataset\Нц-44-1181_orig.jpg,Нц-44-1181,False,общий_фрагмент,общий_фрагмент,Изразец,False,False,Керамика,False,train_inner
Нц-44-1182,Изразец,Изразца красноглиняного горшковидного фр-т,Керамика,8+ х 3.5+ х 2 см,Фрагмент,Щепа/ гориз.3,dataset\Нц-44-1182_orig.jpg,Нц-44-1182,False,общий_фрагмент,общий_фрагмент,Изразец,False,False,Керамика,False,train_inner
Нц-44-1771,Тарелка,Тарелки фаянсовой венчика фр-т,Фаянс,D26 см,Фрагмент,Щепа/ гориз.3,dataset\Нц-44-1771_orig.jpg,Нц-44-1771,False,венчик,венчик,Тарелка,False,False,Фаянс,False,train_inner
Нц-44-1814,Миска,Миски красноглиняной с желто-коричневой поливой внутри профиля фр-т,Керамика,D23; D12 см,Фрагмент,Щепа/ гориз.3,dataset\Нц-44-1814_orig.jpg,Нц-44-1814,False,профиль,профиль,Миска,False,False,Керамика,False,train_inner
Нц-45-0018,Тарелка,Тарелки фаянсовой с белой поливой  профиля фр-т,Фаянс,D25 см,Фрагмент,Шлак/ гориз.6,dataset\Нц-45-0018_orig.jpg,Нц-45-0018,False,профиль,профиль,Тарелка,False,False,Фаянс,False,train_inner
Нц-45-0019,Тарелка,Тарелки белоглиняной с белой поливой венчика фр-т,Керамика,D19 см,Фрагмент,Шлак/ гориз.6,dataset\Нц-45-0019_orig.jpg,Нц-45-0019,False,венчик,венчик,Тарелка,False,False,Керамика,False,train_inner
Нц-45-0021,Тарелка,Тарелки фаянсовой с полихромной росписью внутри венчика фр-т,Фаянс,D25 см,Фрагмент,Шлак/ гориз.6,dataset\Нц-45-0021_orig.jpg,Нц-45-0021,False,венчик,венчик,Тарелка,False,False,Фаянс,False,train_inner
Нц-45-0036,Изразец,Изразца красноглиняного со следами  белой поливы румпы фр-т,Керамика,"9,4+ x 5,8+ x 4,8+ см",Фрагмент,Строительный мусор/ гориз.1,dataset\Нц-45-0036_orig.jpg,Нц-45-0036,False,общий_фрагмент,общий_фрагмент,Изразец,False,False,Керамика,False,train_inner
Нц-45-0046,Изразец,Изразца красноглиняного фр-т,Керамика,"4+ x 4+ x 3,5+ см",Фрагмент,Строительный мусор/ гориз.1,dataset\Нц-45-0046_orig.jpg,Нц-45-0046,False,общий_фрагмент,общий_фрагмент,Изразец,False,False,Керамика,False,train_inner
Нц-45-0230,Тарелка,Тарелки фаянсовой венчика фр-т,Фаянс,D27 см,Фрагмент,Шлак/ гориз.6,dataset\Нц-45-0230_orig.jpg,Нц-45-0230,False,венчик,венчик,Тарелка,False,False,Фаянс,False,train_inner
Нц-45-0121,Тарелка,Тарелки фарфоровой стенки фр-т,Фарфор,,Фрагмент,Шлак/ гориз.6,dataset\Нц-45-0121_orig.jpg,Нц-45-0121,False,стенка,другое,Тарелка,False,False,Фарфор,False,train_inner
Нц-45-0160,Изразец,Изразца красноглиняного румпы фр-т,Керамика,,Фрагмент,Шлак/ гориз.6,dataset\Нц-45-0160_orig.jpg,Нц-45-0160,False,общий_фрагмент,общий_фрагмент,Изразец,False,False,Керамика,False,train_inner
Нц-45-0198,Изразец,Изразца красноглиняного со следами белой поливы  румпы фр-т,Керамика,"10,9+ x 3,6+ x 2+ см",Фрагмент,Шлак/ гориз.6,dataset\Нц-45-0198_orig.jpg,Нц-45-0198,False,общий_фрагмент,общий_фрагмент,Изразец,False,False,Керамика,False,train_inner
Нц-45-0199,Изразец,Изразца красноглиняного со следами белой поливы румпы фр-т,Керамика,"8,3+ x 9,6+ x 3,9+ см",Фрагмент,Шлак/ гориз.6,dataset\Нц-45-0199_orig.jpg,Нц-45-0199,False,общий_фрагмент,общий_фрагмент,Изразец,False,False,Керамика,False,train_inner
Нц-45-0233,Изразец,Изразца красноглиняного орнаментированного фр-т,Керамика,"4,7+ x 8,8+ x 7,6 см",Фрагмент,Шлак/ гориз.6,dataset\Нц-45-0233_orig.jpg,Нц-45-0233,False,общий_фрагмент,общий_фрагмент,Изразец,False,False,Керамика,False,train_inner
Нц-45-0253,Изразец,Изразца белоглиняного с белой поливой фр-т,Керамика,"18,6+ x 4,9+ x 5,5 см",Фрагмент,Шлак/ гориз.6,dataset\Нц-45-0253_orig.jpg,Нц-45-0253,False,общий_фрагмент,общий_фрагмент,Изразец,False,False,Керамика,False,train_inner
Нц-45-0273,Тарелка,Тарелки фаянсовой венчика фр-т,Фаянс,D24 см,Фрагмент,Шлак/ гориз.6,dataset\Нц-45-0273_orig.jpg,Нц-45-0273,False,венчик,венчик,Тарелка,False,False,Фаянс,False,train_inner
Нц-45-0287,Тарелка,Тарелки фаянсовой венчика фр-т,Фаянс,D23 см,Фрагмент,Шлак/ гориз.6,dataset\Нц-45-0287_orig.jpg,Нц-45-0287,False,венчик,венчик,Тарелка,False,False,Фаянс,False,train_inner
Нц-45-0357,Тарелка,Тарелки фаянсовой с полихромной росписью внутри придонной части фр-т,Фаянс,D15 см,Фрагмент,Шлак/ гориз.6,dataset\Нц-45-0357_orig.jpg,Нц-45-0357,False,придонная_часть,придонная_часть,Тарелка,False,False,Фаянс,False,train_inner
Нц-45-0370,Тарелка,Тарелки фаянсовой с зеленой росписью внутри придонной части фр-т,Фаянс,D13 см,Фрагмент,Шлак/ гориз.6,dataset\Нц-45-0370_orig.jpg,Нц-45-0370,False,придонная_часть,придонная_часть,Тарелка,False,False,Фаянс,False,train_inner
Нц-45-0371,Тарелка,Тарелки фаянсовой с зеленой поливой внутри профиля фр-т,Фаянс,D11 см,Фрагмент,Шлак/ гориз.6,dataset\Нц-45-0371_orig.jpg,Нц-45-0371,False,профиль,профиль,Тарелка,False,False,Фаянс,False,train_inner
Нц-45-0392,Тарелка,Тарелки фарфоровой с золотистой росписью внутри придонной части фр-т,Фарфор,D14 см,Фрагмент,Битый кирпич/ гориз.9,dataset\Нц-45-0392_orig.jpg,Нц-45-0392,False,придонная_часть,придонная_часть,Тарелка,False,False,Фарфор,False,train_inner
Нц-45-0409,Изразец,Изразца красноглиняного с белой поливой фр-т,Керамика,"11,3+ x 5,9+ x 6,2 см",Фрагмент,Шлак/ гориз.6,dataset\Нц-45-0409_orig.jpg,Нц-45-0409,False,общий_фрагмент,общий_фрагмент,Изразец,False,False,Керамика,False,train_inner
Нц-45-0437,Изразец,Изразца красноглиняного с белой поливой фр-т,Керамика,"9,4+ x 5,3+ x 3,6+ см",Фрагмент,Шлак/ гориз.6,dataset\Нц-45-0437_orig.jpg,Нц-45-0437,False,общий_фрагмент,общий_фрагмент,Изразец,False,False,Керамика,False,train_inner
Нц-45-0438,Изразец,Изразца красноглиняного с белой поливой фр-т,Керамика,"5,2+ x 4,6+ x 4,8+ см",Фрагмент,Шлак/ гориз.6,dataset\Нц-45-0438_orig.jpg,Нц-45-0438,False,общий_фрагмент,общий_фрагмент,Изразец,False,False,Керамика,False,train_inner
Нц-45-0472,Изразец,Изразца красноглиняного с белой поливой фр-т,Керамика,"7,3+ x 6,8+ x 4,5 см",Фрагмент,Битый кирпич/ гориз.9,dataset\Нц-45-0472_orig.jpg,Нц-45-0472,False,общий_фрагмент,общий_фрагмент,Изразец,False,False,Керамика,False,train_inner
